Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Description of 0,Description of 1,Description of 2,Description of 3,Description of 4,Description of 5,Description of 6,Description of 7,Description of 8,Description of 9,Title of 0,Title of 1,Title of 2,Title of 3,Title of 4,Title of 5,Title of 6,Title of 7,Title of 8,Title of 9,Composer of 0,Composer of 1,Composer of 2,Composer of 3,Composer of 4,Composer of 5,Composer of 6,Composer of 7,Composer of 8,Composer of 9,Artist of 0,Artist of 1,Artist of 2,Artist of 3,Artist of 4,Artist of 5,Artist of 6,Artist of 7,Artist of 8,Artist of 9,Channel of 0,Channel of 1,Channel of 2,Channel of 3,Channel of 4,Channel of 5,Channel of 6,Channel of 7,Channel of 8,Channel of 9,Album of 0,Album of 1,Album of 2,Album of 3,Album of 4,Album of 5,Album of 6,Album of 7,Album of 8,Album of 9,Track of 0,Track of 1,Track of 2,Track of 3,Track of 4,Track of 5,Track of 6,Track of 7,Track of 8,Track of 9,Key of 0,Key of 1,Key of 2,Key of 3,Key of 4,Key of 5,Key of 6,Key of 7,Key of 8,Key of 9,Key of 10
3.0,0.2438786493951097,-8.79383588858148,0.0862305947632534,0.5218289847875675,0.0685476033863271,0.000985422673551,0.1746398805483136,97.2570882058077,250057.1276319209,-2654181.187456019,-11343.192535574191,-326093.38019154407,8181.0,1.8622356495468277,2.1037217815741305,2.265024038461538,2.342686567164179,2.243441122635754,2.129259694477086,1.9542025862068966,2.1062431544359255,2.16505376344086,2.2678355501813785,0.13595166163141995,0.0,0.0,0.16955223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0755287009063444,0.09823062843197071,0.12980769230769232,0.13791044776119402,0.12873703477730322,0.13572267920094008,0.1411637931034483,0.14129244249726178,0.12258064516129032,0.11124546553808948,0.0,0.011592434411226357,0.019831730769230768,0.01253731343283582,0.010372178157413058,0.012338425381903642,0.011314655172413793,0.014238773274917854,0.016666666666666666,0.016928657799274487,0.0,0.0,0.0,0.0,0.0,0.002937720329024677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,0.3107866182804153,-5.821759442085835,0.0917572067932644,0.0071397370192962,0.30654835022819327,0.011325786547896,0.4035896590136922,98.2767170054344,234188.93253922,7665862.072989244,52409.8296033635,14574245.14663507,13590.2,0.0,0.1610738255033557,0.171875,0.14626865671641792,0.13117754728492984,0.13337250293772032,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.36435045317220544,0.586333129957291,0.6322115384615384,0.4865671641791045,0.40878584502745574,0.6692126909518213,0.834051724137931,0.934830230010953,1.1080645161290321,0.8657799274486094,0.02175226586102719,0.05064063453325198,0.057692307692307696,0.07522388059701493,0.0726052471018914,0.0846063454759107,0.06950431034482758,0.09036144578313253,0.07311827956989247,0.07194679564691657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.0,0.26926645900722124,-11.01191209289282,0.0531928917070343,0.0172701183757124,0.0729146904745556,0.0009772487195176,0.2027786732974545,104.82905724813207,262258.54904373485,1259076.5841530734,2820.867146928445,136171510.46784174,27517.0,1.0066465256797583,1.2574740695546063,1.3197115384615385,1.3677611940298506,1.2403904820012204,1.0505287896592244,1.174030172413793,1.1484118291347207,1.2258064516129032,1.144498186215236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03202416918429003,0.0652837095790116,0.0967548076923077,0.11940298507462686,0.12385600976205004,0.1509988249118684,0.17726293103448276,0.19879518072289157,0.23333333333333334,0.2593712212817412,0.0,0.006101281269066504,0.0,0.007164179104477612,0.0,0.0,0.008081896551724138,0.007667031763417305,0.00967741935483871,0.010278113663845224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5.0,0.4840311138783879,-4.989476541306961,0.06954579320023876,0.405914803821645,0.0003721054613567,0.00013914474186,0.8873699301765081,88.96102967886952,209033.41282124736,819334.9819571534,-18056.122247069565,7722255.269171388,8536.0,0.0,0.1610738255033557,0.171875,0.14626865671641792,0.13117754728492984,0.13337250293772032,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.36435045317220544,0.42525930445393534,0.46033653846153844,0.4865671641791045,0.2422208663819402,0.3989424206815511,0.39870689655172414,0.40963855421686746,0.41935483870967744,0.3681983071342201,0.0755287009063444,0.09823062843197071,0.12980769230769232,0.13791044776119402,0.12873703477730322,0.13572267920094008,0.1411637931034483,0.14129244249726178,0.12258064516129032,0.11124546553808948,0.024773413897280966,0.03172666259914582,0.03245192307692308,0.029253731343283584,0.03050640634533252,0.022326674500587545,0.028017241379310345,0.019167579408543262,0.031720430107526884,0.024788391777509067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,0.2079988488815605,-11.980660913003774,0.06905339625929326,0.3160042117121929,0.9104472008719576,0.004432981776062309,0.212381348163192,123.42945760979792,223252.6536202434,-291895.984241107,7686.561325490999,8887473.840334203,0.0,1.182477341389728,1.3856009762050028,1.514423076923077,1.6453731343283582,1.3831604636973767,1.4453584018801413,1.4617456896551724,1.6582694414019714,2.0763440860215057,1.9304715840386941,0.36435045317220544,0.42525930445393534,0.46033653846153844,0.4865671641791045,0.40878584502745574,0.6692126909518213,0.6400862068965517,0.721248630887185,0.7870967741935484,0.6674727932285368,0.0755287009063444,0.09823062843197071,0.12980769230769232,0.13791044776119402,0.12873703477730322,0.13572267920094008,0.1411637931034483,0.14129244249726178,0.12258064516129032,0.11124546553808948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.2066172237141403,-8.904100791575349,0.044306184084216,0.0022453420370738,0.0916134460906563,0.033825445098363174,0.6262546469380994,144.93849533074774,263188.0427993216,103335550.2318821,1376325.7275179324,124595941.7434352,12135.0,0.14441087613293052,0.2763880414887126,0.2830528846153846,0.1755223880597015,0.26418547895057964,0.2591069330199765,0.17672413793103448,0.2891566265060241,0.16075268817204302,0.4081015719467957,0.30332326283987915,0.6918852959121415,0.5859375,0.4256716417910448,0.3587553386211104,0.5152761457109283,0.771551724137931,0.8592552026286966,0.7623655913978494,0.6372430471584039,0.0036253776435045317,0.008541793776693106,0.0234375,0.037014925373134326,0.043319097010372176,0.05934195064629847,0.07058189655172414,0.09529025191675794,0.16075268817204302,0.20133010882708585,0.023564954682779457,0.017693715680292862,0.01622596153846154,0.020298507462686566,0.01586333129957291,0.017038777908343124,0.010237068965517241,0.013143483023001095,0.011827956989247311,0.013905683192261185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,0.0985533080919115,-7.355705187560468,0.2691282774900827,0.5357161584334987,0.022900386725358,0.0011660381173988,0.1440898444126014,101.09246074606563,235713.1775768793,3950342.561227525,-15573.00935778379,46946995.430640586,1671.0,0.9444108761329306,0.9023794996949359,1.0811298076923077,1.2943283582089553,0.9780353874313606,1.3871915393654524,1.2419181034482758,1.4167579408543263,1.7962365591397849,1.7539298669891172,0.20604229607250754,0.24283099450884685,0.21634615384615385,0.20417910447761195,0.23672971323978034,0.18331374853113983,0.1869612068965517,0.2546549835706462,0.22473118279569892,0.16505441354292624,0.02175226586102719,0.05064063453325198,0.057692307692307696,0.07522388059701493,0.0726052471018914,0.0846063454759107,0.06950431034482758,0.09036144578313253,0.07311827956989247,0.07194679564691657,0.09425981873111783,0.06955460646735814,0.0546875,0.04298507462686567,0.034167175106772425,0.028789659224441832,0.029633620689655173,0.02190580503833516,0.01989247311827957,0.013301088270858524,0.0,0.0,0.0,0.0,0.0,0.0,0.0021551724137931034,0.0,0.0,0.0,0.0,0.0,0.005408653846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0
9.0,0.1227293532838374,-2.923066060656428,0.0577911638706839,0.1176331044831018,0.039068743959038324,0.00989246472440736,0.0887667357045667,105.0701848769393,254551.6609101476,-1010676.7795256404,24824.604440868312,-2178175.790448183,22271.9,0.0,0.1610738255033557,0.171875,0.14626865671641792,0.13117754728492984,0.13337250293772032,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.36435045317220544,0.42525930445393534,0.46033653846153844,0.4865671641791045,0.40878584502745574,0.6692126909518213,0.6400862068965517,0.721248630887185,0.7870967741935484,0.6674727932285368,0.02175226586102719,0.05064063453325198,0.057692307692307696,0.07522388059701493,0.0726052471018914,0.0846063454759107,0.06950431034482758,0.09036144578313253,0.07311827956989247,0.07194679564691657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.5136492271108636,-5.323354682774328,0.121670034977125,0.0075492202089754,0.0010002656923504,0.0009904261240949,0.572871047790901,117.18971708251124,209221.7267344968,4071817.6617585993,278572.97680475604,44631851.42014691,13123.5,5.042900302114805,6.098840756558878,6.48858173076923,6.559402985074628,6.54423428920073,6.937720329024676,6.918642241379311,6.842278203723988,7.25967741935484,7.0350665054413515,0.14441087613293052,0.1842586943258084,0.18329326923076922,0.1755223880597015,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.0755287009063444,0.09823062843197071,0.12980769230769232,0.13791044776119402,0.12873703477730322,0.13572267920094008,0.1411637931034483,0.14129244249726178,0.12258064516129032,0.11124546553808948,0.008459214501510574,0.010372178157413058,0.0078125,0.011343283582089553,0.017693715680292862,0.017038777908343124,0.016163793103448277,0.01642935377875137,0.026881720430107527,0.03385731559854897,0.0,0.0036607687614399025,0.0,0.00835820895522388,0.004270896888346553,0.005287896592244419,0.005387931034482759,0.0038335158817086527,0.0,0.003022974607013301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.7233134027091184,-7.35589472860463,0.0373991054588074,0.218746716666569,0.0142922936275421,0.0013416706488501,0.1940550421245632,86.05381661609272,262759.24563747493,2149140.0639813743,7708.498912098832,31160254.90027877,40479.0,7.0036253776435045,8.536302623550945,9.209735576923077,9.130746268656717,9.306894447834047,9.25734430082256,9.177262931034486,8.951259583789703,8.874193548387096,8.674123337363966,0.3552870090634441,0.2410006101281269,0.2770432692307692,0.311044776119403,0.2422208663819402,0.23149236192714454,0.22198275862068967,0.2497261774370208,0.2586021505376344,0.18863361547763,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.26660897301082465,-5.035078092062092,0.0388142871147009,0.0004797857925694,0.0001948991344943,0.2116295416108325,0.9314725987959058,89.49061292516004,253350.893530206,4427575.409224344,1652022.7621676996,34280080.44922426,2151.0,0.0,0.1610738255033557,0.171875,0.14626865671641792,0.13117754728492984,0.13337250293772032,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03202416918429003,0.0652837095790116,0.0967548076923077,0.11940298507462686,0.12385600976205004,0.1509988249118684,0.17726293103448276,0.19879518072289157,0.23333333333333334,0.2593712212817412,0.014501510574018127,0.020744356314826115,0.02283653846153846,0.019701492537313434,0.025625381330079317,0.02408930669800235,0.02693965517241379,0.0208105147864184,0.01935483870967742,0.016928657799274487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.0,0.0281299018116688,-11.70734940057798,0.050645038356296,0.5423131080788318,0.0620626030368266,0.0015871763252036,0.51463933900197,100.35039003431528,143311.5449488568,2630064.0087870327,113612.72050928601,40526295.02339734,2820.0,4.825377643504533,6.09273947528981,6.359374999999999,6.9002985074626855,6.736424649176325,7.257344300822562,7.3534482758620685,7.656078860898139,8.269892473118281,7.576178960096733,0.14441087613293052,0.1842586943258084,0.18329326923076922,0.1755223880597015,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00785498489425982,0.0,0.0,0.0,0.006711409395973154,0.007050528789659225,0.0,0.0065717415115005475,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8795868709635389,-5.730409241241531,0.05469855113522788,0.2998515971917648,0.0371590008824019,0.030662185803402,0.2214750548236825,89.21651586823704,247690.80342551428,51429139.624276645,43150.750527562086,106687081.49975953,1886.0,8.529305135951665,10.916412446613789,11.513822115384613,11.49134328358209,11.763880414887126,12.05875440658049,11.82596982758621,11.657174151150052,12.003763440860212,11.544135429262393,0.0,0.0,0.0,0.0,0.16656497864551556,0.2702702702702703,0.2413793103448276,0.31161007667031765,0.36774193548387096,0.2992744860943168,0.0755287009063444,0.09823062843197071,0.12980769230769232,0.13791044776119402,0.12873703477730322,0.13572267920094008,0.1411637931034483,0.14129244249726178,0.12258064516129032,0.11124546553808948,0.014501510574018127,0.020744356314826115,0.02283653846153846,0.019701492537313434,0.025625381330079317,0.02408930669800235,0.02693965517241379,0.0208105147864184,0.01935483870967742,0.016928657799274487,0.0030211480362537764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.3
6.0,0.6936750438742737,-11.25060115439233,0.0287834535218263,0.0267366983081921,5.384249845578388e-05,0.0011890300800714,0.430436446460287,116.19825505869471,283157.73678787646,135135384.50895616,3047488.1798512083,201555822.47670346,83605.0,1.2749244712990937,1.3709579011592434,1.6268028846153846,1.9361194029850746,1.7834045149481392,1.8654524089306697,2.112068965517241,2.1391018619934283,2.628494623655914,2.316807738814994,0.6380664652567976,0.6607687614399024,0.6622596153846154,0.8011940298507463,0.6034167175106773,0.5123384253819037,0.5102370689655172,0.4315443592552026,0.4478494623655914,0.5181378476420798,0.1323262839879154,0.15436241610738255,0.13521634615384615,0.13373134328358208,0.11836485661989017,0.10752056404230317,0.11422413793103449,0.08050383351588171,0.07204301075268817,0.0501813784764208,0.029003021148036254,0.034167175106772425,0.031850961538461536,0.03582089552238806,0.042098840756558877,0.04935370152761457,0.06088362068965517,0.061883899233296825,0.047311827956989246,0.047762998790810154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.1,0.1
1.0,0.0498691843830088,-2.1151226297567582,0.0364503566517484,9.395892582170472e-09,0.016349279042776,0.01872758633233366,0.7740399811603195,142.34862658763248,522914.3494996344,8804725.45895763,533831.7410403804,49489943.00288476,3650.0,4.20785498489426,5.48261134838316,5.872596153846152,6.095522388059701,6.187309334960341,6.312573443008225,6.396012931034484,6.431544359255202,7.079032258064517,6.554413542926238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.006646525679758308,0.009151921903599756,0.010216346153846154,0.016119402985074627,0.019524100061012812,0.014688601645123384,0.015625,0.018619934282584884,0.016129032258064516,0.02418379685610641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.37484274156065334,-12.900357410528802,0.0683927751450703,0.8086346209873141,0.1342490739350925,0.0022177290210815,0.0865662945384671,160.2137429312812,384066.5667529105,6183657.959556886,-14175.261621949554,131165757.00736408,38176.4,3.893655589123867,5.177547284929835,5.515624999999999,5.3999999999999995,5.34045149481391,5.832549941245593,5.478987068965519,5.526286966046004,5.569354838709677,5.275090689238211,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.1323262839879154,0.15436241610738255,0.13521634615384615,0.13373134328358208,0.11836485661989017,0.10752056404230317,0.11422413793103449,0.08050383351588171,0.07204301075268817,0.0501813784764208,0.006042296072507553,0.006101281269066504,0.014423076923076924,0.00955223880597015,0.01647345942647956,0.011750881316098707,0.011314655172413793,0.018072289156626505,0.015591397849462365,0.01995163240628779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,0.0978558711088453,-9.979551037011044,0.13135408987314015,0.158358762398615,0.1817580177008957,0.0021886348211308,0.6844952483898042,120.70909724399657,115151.95029072504,54297001.18714517,90691.98905259022,61373007.04090832,2007.0,5.048942598187312,6.912141549725442,6.917067307692307,7.492537313432834,7.009151921903598,7.373678025851938,7.519396551724138,7.773822562979191,8.600000000000001,7.767230955259972,0.36435045317220544,0.42525930445393534,0.46033653846153844,0.4865671641791045,0.40878584502745574,0.6692126909518213,0.6400862068965517,0.721248630887185,0.7870967741935484,0.6674727932285368,0.03202416918429003,0.0652837095790116,0.0967548076923077,0.11940298507462686,0.12385600976205004,0.1509988249118684,0.17726293103448276,0.19879518072289157,0.23333333333333334,0.2593712212817412,0.02175226586102719,0.02989627821842587,0.029447115384615384,0.029253731343283584,0.023794996949359364,0.028789659224441832,0.03502155172413793,0.03450164293537788,0.030107526881720432,0.03325272067714631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.1301974392319523,-7.471404866686901,0.0347679284493942,0.5437404919870148,0.0005570859980431,0.0011800574679984,0.7109826570755919,139.52329371532946,227759.1153375836,588397651.1790595,21728.8065168194,20638680.783597566,1409.0,1.5993957703927493,1.9353264185478949,2.2337740384615383,2.2782089552238802,2.048810250152532,2.210340775558167,2.1422413793103448,2.3466593647316536,2.7741935483870965,2.6009673518742447,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.00785498489425982,0.0,0.0,0.0,0.006711409395973154,0.007050528789659225,0.0,0.0065717415115005475,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002190580503833516,0.002150537634408602,0.0024183796856106408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.3122327822579733,-9.61075805988266,0.0477933821507784,0.5459090839475895,0.048180976857321395,0.0002372467587423,0.4641109609772529,72.19096936873395,252120.8098429537,-6349596.919305261,-3712.0365979987255,21676546.814020857,13186.7,0.38429003021148034,0.6748017083587554,0.805889423076923,0.9217910447761195,0.8749237339841367,1.1603995299647474,1.1594827586206897,1.1686746987951806,1.3908602150537634,1.3373639661426846,0.14441087613293052,0.1842586943258084,0.18329326923076922,0.1755223880597015,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.024773413897280966,0.03172666259914582,0.03245192307692308,0.029253731343283584,0.03050640634533252,0.022326674500587545,0.028017241379310345,0.019167579408543262,0.031720430107526884,0.024788391777509067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024183796856106408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0
9.0,0.2697818169013992,-7.910084895912729,0.09718854824427216,1.521774032822131e-06,0.2689668458755368,0.0013836002520585,0.360938893593678,140.49848464268638,193779.19778484904,3319399.68546409,148483.1765112923,4835237.815560142,133.0,0.8253776435045318,0.7577791336180598,0.9092548076923077,1.0334328358208955,0.8352654057352045,0.9247943595769682,0.8712284482758621,0.9890470974808324,1.2903225806451613,1.301088270858525,0.0,0.0,0.0,0.0,0.0,0.16745005875440658,0.0,0.26998904709748084,0.37849462365591396,0.33313180169286577,0.0036253776435045317,0.008541793776693106,0.0234375,0.037014925373134326,0.043319097010372176,0.05934195064629847,0.07058189655172414,0.09529025191675794,0.16075268817204302,0.20133010882708585,0.00785498489425982,0.009151921903599756,0.010817307692307692,0.0,0.012202562538133009,0.01527614571092832,0.011853448275862068,0.011500547645125958,0.007526881720430108,0.013301088270858524,0.01027190332326284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018303843807199512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0
7.0,0.5373052392327294,-7.835855167433785,0.0316946633180879,0.0053326685928405,0.0006785808684438,0.0041006368363299,0.1290807329315256,127.15659433589892,266697.69560416014,32118437.21989788,134605.42591423163,37406766.92282917,594.0,0.8326283987915409,0.7998779743746186,0.9813701923076923,1.168358208955224,0.9780353874313606,1.1862514688601644,1.1147629310344827,1.027382256297919,1.2661290322580645,1.1813784764207982,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.0755287009063444,0.10067114093959731,0.11057692307692307,0.09791044776119404,0.09884075655887736,0.11633372502937721,0.10183189655172414,0.08707557502738225,0.06881720430107527,0.051390568319226115,0.0,0.006101281269066504,0.0,0.011940298507462687,0.008541793776693106,0.008225616921269096,0.010775862068965518,0.024644030668127054,0.01881720430107527,0.022370012091898428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036275695284159614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0433940283218633,-4.633280825956319,0.0942613046034024,0.0086332540552998,0.0181724577509433,0.0010827439820846,0.4382139911546215,126.89694176223216,178676.13789382344,15972640.719307303,-2542.5765789533107,211309236.2101353,7535.0,0.8253776435045318,0.7577791336180598,0.9092548076923077,1.0334328358208955,0.8352654057352045,0.9247943595769682,0.8712284482758621,0.9890470974808324,1.2903225806451613,1.301088270858525,0.6435045317220545,0.7199511897498475,0.7872596153846154,0.76,0.6113483831604637,0.7526439482961221,0.7607758620689655,0.7721796276013144,0.7946236559139785,0.7787182587666264,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.00785498489425982,0.009762050030506406,0.016826923076923076,0.013134328358208954,0.012202562538133009,0.01527614571092832,0.013469827586206896,0.01533406352683461,0.015591397849462365,0.015719467956469165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004229607250755287,0.0018303843807199512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
